transaction_id,product_type,applicant_id,beneficiary_id,applicant_country,beneficiary_country,currency,amount,issue_date,expiry_date,status,goods_category,amendment_count,document_count,processing_days,discrepancy_flag,delay_flag,counterparty_relationship_years,customer_risk_rating,anomaly_score,anomaly_class,discrepancy_probability,delay_probability,predicted_processing_days,overall_risk_score,overall_risk_level
TF-2026-0001160,COLLECTION,CUST-00434,CP-01540,CA,MX,JPY,577271.62,2025-10-22,2026-02-08,ACTIVE,AGRICULTURE,5,7,15,0,1,9,LOW,0.480448,NORMAL,0.497194,0.733324,14.11,43.08,MEDIUM
TF-2026-0001161,COLLECTION,CUST-00756,CP-00028,CA,CN,CAD,261697.43,2024-12-30,2025-03-14,SETTLED,TEXTILES,3,8,6,0,0,14,HIGH,0.501626,NORMAL,0.351517,0.562817,11.57,47.71,MEDIUM
TF-2026-0001162,IMPORT_LC,CUST-00055,CP-02484,CA,SG,CNY,394097.18,2025-12-30,2026-06-12,ACTIVE,TEXTILES,0,7,9,0,0,14,MEDIUM,0.523269,NORMAL,0.241328,0.264865,8.24,34.85,LOW
TF-2026-0001163,GUARANTEE,CUST-01073,CP-01892,CA,IN,CNY,775006.08,2025-04-23,2025-07-05,ACTIVE,TEXTILES,4,10,15,1,1,12,MEDIUM,0.522173,NORMAL,0.585153,0.768479,14.04,62.5,MEDIUM
TF-2026-0001164,EXPORT_LC,CUST-00306,CP-00152,CA,AE,GBP,187149.32,2025-08-15,2025-12-20,CLOSED,AUTO_PARTS,1,10,11,0,1,3,LOW,0.529162,NORMAL,0.179594,0.525325,9.72,38.72,LOW
TF-2026-0001165,GUARANTEE,CUST-01109,CP-00495,CA,FR,GBP,769898.87,2025-01-25,2025-07-22,CLOSED,TEXTILES,2,10,7,0,0,9,MEDIUM,0.503033,NORMAL,0.247499,0.3104,8.03,31.16,LOW
TF-2026-0001166,EXPORT_LC,CUST-00719,CP-00593,CA,MX,CAD,2164912.44,2026-07-07,2026-11-25,SETTLED,TEXTILES,5,9,15,0,1,3,MEDIUM,0.564073,NORMAL,0.402828,0.778157,12.96,65.97,HIGH
TF-2026-0001167,EXPORT_LC,CUST-00077,CP-00872,CA,US,EUR,420963.81,2024-11-08,2025-02-23,SETTLED,ELECTRONICS,5,9,9,0,0,13,HIGH,0.529373,NORMAL,0.350066,0.513206,12.21,53.49,MEDIUM
TF-2026-0001168,IMPORT_LC,CUST-00233,CP-00764,CA,SG,CNY,97988.92,2025-01-18,2025-04-03,SETTLED,CHEMICALS,4,6,12,1,1,7,HIGH,0.511266,NORMAL,0.648307,0.654743,11.3,62.46,MEDIUM
TF-2026-0001169,GUARANTEE,CUST-00017,CP-03250,CA,AE,CNY,523631.07,2025-12-05,2026-04-05,SETTLED,AUTO_PARTS,3,8,14,1,1,5,HIGH,0.46309,NORMAL,0.613143,0.539996,11.54,47.48,MEDIUM
TF-2026-0001170,GUARANTEE,CUST-00654,CP-00846,CA,CN,JPY,438279.85,2025-08-19,2025-11-21,CLOSED,TEXTILES,1,10,3,0,0,7,HIGH,0.506165,NORMAL,0.135209,0.20533,5.53,29.99,LOW
TF-2026-0001171,EXPORT_LC,CUST-01181,CP-00412,CA,SG,GBP,795275.51,2025-06-22,2025-11-28,ACTIVE,TEXTILES,0,8,5,0,0,15,MEDIUM,0.550842,NORMAL,0.160939,0.242925,6.1,38.02,LOW
TF-2026-0001172,GUARANTEE,CUST-00396,CP-01429,CA,SG,CAD,912462.98,2025-10-31,2026-03-18,CLOSED,CHEMICALS,0,4,10,0,0,1,LOW,0.540679,NORMAL,0.14574,0.27814,7.9,31.79,LOW
TF-2026-0001173,GUARANTEE,CUST-00431,CP-02166,CA,CN,USD,663625.28,2025-10-02,2026-01-06,SETTLED,AUTO_PARTS,2,10,9,1,0,8,MEDIUM,0.497547,NORMAL,0.571329,0.259719,8.77,37.69,LOW
TF-2026-0001174,GUARANTEE,CUST-00798,CP-02552,CA,US,USD,667969.84,2024-08-16,2025-01-19,ACTIVE,CHEMICALS,4,7,13,1,1,9,HIGH,0.465986,NORMAL,0.370377,0.670231,11.67,44.96,MEDIUM
TF-2026-0001175,COLLECTION,CUST-00102,CP-02953,CA,AE,CAD,10016223.73,2024-10-04,2025-02-21,SETTLED,AUTO_PARTS,3,8,13,1,1,9,LOW,0.575523,NORMAL,0.447474,0.674241,12.28,59.89,MEDIUM
TF-2026-0001176,COLLECTION,CUST-01054,CP-00171,CA,MX,CAD,298923.95,2024-11-29,2025-02-24,ACTIVE,AUTO_PARTS,4,8,14,1,1,15,MEDIUM,0.530715,NORMAL,0.495392,0.709028,13.93,60.08,MEDIUM
TF-2026-0001177,GUARANTEE,CUST-01131,CP-00478,CA,MX,EUR,593296.38,2025-05-20,2025-10-21,ACTIVE,AGRICULTURE,5,10,9,0,0,5,LOW,0.533178,NORMAL,0.536454,0.629426,13.19,54.09,MEDIUM
TF-2026-0001178,IMPORT_LC,CUST-00595,CP-00452,CA,BR,JPY,788127.77,2025-10-25,2026-04-12,SETTLED,ELECTRONICS,4,6,11,0,1,13,MEDIUM,0.498946,NORMAL,0.299675,0.799223,12.42,48.76,MEDIUM
TF-2026-0001179,EXPORT_LC,CUST-00106,CP-02537,CA,CN,GBP,1072695.12,2025-03-12,2025-07-19,CLOSED,ELECTRONICS,4,9,8,0,0,15,HIGH,0.551725,NORMAL,0.497572,0.503293,10.72,62.42,MEDIUM
TF-2026-0001180,GUARANTEE,CUST-00392,CP-03260,CA,US,CAD,1085296.35,2026-03-12,2026-06-20,CLOSED,ELECTRONICS,0,4,10,0,0,3,LOW,0.532585,NORMAL,0.112262,0.289097,8.97,29.27,LOW
TF-2026-0001181,GUARANTEE,CUST-00375,CP-02225,CA,CN,CNY,715140.73,2025-11-29,2026-04-18,ACTIVE,ELECTRONICS,5,7,6,0,0,13,MEDIUM,0.50874,NORMAL,0.448566,0.637391,11.48,50.19,MEDIUM
TF-2026-0001182,COLLECTION,CUST-00081,CP-03333,CA,SG,USD,421635.7,2025-05-11,2025-11-06,CLOSED,AUTO_PARTS,4,6,18,0,1,6,LOW,0.471761,NORMAL,0.433514,0.730079,14.4,39.56,LOW
TF-2026-0001183,COLLECTION,CUST-00997,CP-00550,CA,MX,CNY,195213.53,2026-05-28,2026-11-13,SETTLED,INDUSTRIAL_EQUIPMENT,0,3,7,1,0,6,LOW,0.552361,NORMAL,0.515186,0.18795,6.83,42.02,MEDIUM
TF-2026-0001184,GUARANTEE,CUST-00567,CP-00749,CA,SG,GBP,39567.67,2025-05-27,2025-11-11,SETTLED,CHEMICALS,5,6,17,0,1,7,MEDIUM,0.578223,NORMAL,0.483863,0.692003,13.2,66.79,HIGH
TF-2026-0001185,EXPORT_LC,CUST-00781,CP-02655,CA,GB,CNY,1113737.32,2026-01-28,2026-04-21,SETTLED,AUTO_PARTS,3,3,1,0,0,12,HIGH,0.530858,NORMAL,0.415384,0.466595,6.99,54.24,MEDIUM
TF-2026-0001186,GUARANTEE,CUST-01186,CP-00964,CA,AE,CNY,3626184.02,2026-06-01,2026-08-24,CLOSED,AGRICULTURE,4,5,14,0,1,10,HIGH,0.545644,NORMAL,0.358906,0.744453,13.32,65.46,HIGH
TF-2026-0001187,COLLECTION,CUST-00982,CP-01536,CA,SG,EUR,1084521.48,2026-08-06,2026-10-30,SETTLED,AGRICULTURE,4,7,10,0,0,5,LOW,0.485278,NORMAL,0.528354,0.464001,10.7,35.62,LOW
TF-2026-0001188,GUARANTEE,CUST-00150,CP-02503,CA,MX,EUR,636112.88,2025-11-22,2026-04-05,SETTLED,AGRICULTURE,5,5,9,1,0,11,LOW,0.505074,NORMAL,0.509915,0.585422,12.18,44.22,MEDIUM
TF-2026-0001189,GUARANTEE,CUST-00198,CP-02384,CA,MX,CAD,81715.73,2025-06-15,2025-11-08,ACTIVE,ELECTRONICS,5,4,18,1,1,1,LOW,0.582411,NORMAL,0.537096,0.621861,11.97,61.21,MEDIUM
TF-2026-0001190,GUARANTEE,CUST-00133,CP-02013,CA,FR,USD,409436.06,2025-12-12,2026-05-31,SETTLED,AUTO_PARTS,1,6,9,0,0,2,MEDIUM,0.489398,NORMAL,0.20123,0.268736,7.4,24.9,LOW
TF-2026-0001191,EXPORT_LC,CUST-01057,CP-00329,CA,SG,CNY,501566.53,2025-05-18,2025-10-12,CLOSED,AUTO_PARTS,4,6,8,0,0,4,MEDIUM,0.477002,NORMAL,0.403,0.571067,10.58,38.97,LOW
TF-2026-0001192,COLLECTION,CUST-00446,CP-00289,CA,GB,USD,48845.89,2026-05-15,2026-09-16,CLOSED,CHEMICALS,1,4,14,0,1,7,LOW,0.565946,NORMAL,0.245766,0.267274,7.86,38.63,LOW
TF-2026-0001193,IMPORT_LC,CUST-00055,CP-00963,CA,CN,JPY,200123.72,2025-02-13,2025-05-03,CLOSED,AGRICULTURE,2,4,6,1,0,5,MEDIUM,0.495256,NORMAL,0.565312,0.290324,7.47,38.04,LOW
TF-2026-0001194,COLLECTION,CUST-00129,CP-01740,CA,US,CNY,536827.15,2024-11-01,2025-02-05,ACTIVE,TEXTILES,5,6,6,1,0,8,HIGH,0.4846,NORMAL,0.528656,0.614658,11.14,50.75,MEDIUM
TF-2026-0001195,GUARANTEE,CUST-00437,CP-02967,CA,DE,CAD,296586.06,2026-01-15,2026-03-16,SETTLED,INDUSTRIAL_EQUIPMENT,3,8,12,1,1,13,HIGH,0.486084,NORMAL,0.640352,0.558289,10.93,52.44,MEDIUM
TF-2026-0001196,EXPORT_LC,CUST-00097,CP-02953,CA,AE,USD,647812.12,2025-04-16,2025-08-13,CLOSED,ELECTRONICS,4,8,13,0,1,9,MEDIUM,0.466103,NORMAL,0.359978,0.804998,13.3,44.39,MEDIUM
TF-2026-0001197,COLLECTION,CUST-00868,CP-01951,CA,CN,CNY,166293.43,2025-05-21,2025-08-17,CLOSED,TEXTILES,0,5,8,0,0,10,HIGH,0.528781,NORMAL,0.168691,0.221656,7.1,37.66,LOW
TF-2026-0001198,IMPORT_LC,CUST-00564,CP-01480,CA,FR,CNY,556800.72,2026-04-15,2026-09-04,ACTIVE,AUTO_PARTS,4,9,7,0,0,6,MEDIUM,0.491651,NORMAL,0.409305,0.551074,10.44,41.62,MEDIUM
TF-2026-0001199,IMPORT_LC,CUST-00713,CP-01985,CA,GB,JPY,463876.68,2025-09-20,2026-03-14,SETTLED,AGRICULTURE,0,8,7,0,0,6,MEDIUM,0.499788,NORMAL,0.148174,0.16933,6.34,22.38,LOW
TF-2026-0001200,GUARANTEE,CUST-00862,CP-01869,CA,BR,EUR,378288.7,2026-08-04,2026-10-26,SETTLED,INDUSTRIAL_EQUIPMENT,1,10,12,0,1,4,LOW,0.51462,NORMAL,0.137156,0.514141,9.69,33.2,LOW
TF-2026-0001201,COLLECTION,CUST-00959,CP-02862,CA,DE,JPY,1905780.07,2025-03-15,2025-08-16,ACTIVE,INDUSTRIAL_EQUIPMENT,1,5,15,0,1,3,HIGH,0.525959,NORMAL,0.25412,0.52561,11.52,50.14,MEDIUM
TF-2026-0001202,IMPORT_LC,CUST-00256,CP-03205,CA,FR,GBP,292787.35,2026-02-16,2026-08-09,ACTIVE,AGRICULTURE,2,10,8,0,0,7,LOW,0.49391,NORMAL,0.270729,0.383117,8.99,27.16,LOW
TF-2026-0001203,COLLECTION,CUST-00259,CP-03153,CA,CN,JPY,436082.4,2025-10-17,2026-02-18,ACTIVE,CHEMICALS,4,9,11,1,1,6,LOW,0.492746,NORMAL,0.592977,0.660552,13.62,46.26,MEDIUM
TF-2026-0001204,EXPORT_LC,CUST-00276,CP-01262,CA,US,JPY,1564604.22,2025-07-23,2025-12-06,SETTLED,AUTO_PARTS,4,10,13,0,1,4,HIGH,0.543329,NORMAL,0.305924,0.684048,11.66,61.34,MEDIUM
TF-2026-0001205,EXPORT_LC,CUST-00535,CP-01655,CA,AE,EUR,140582.91,2025-01-02,2025-05-07,ACTIVE,CHEMICALS,4,4,20,1,1,1,MEDIUM,0.53267,NORMAL,0.717945,0.711694,13.11,67.26,HIGH
TF-2026-0001206,GUARANTEE,CUST-00199,CP-02090,CA,AE,CAD,170994.78,2026-04-07,2026-07-06,SETTLED,CHEMICALS,3,3,17,1,1,12,MEDIUM,0.536538,NORMAL,0.516467,0.648493,13.3,59.89,MEDIUM
TF-2026-0001207,IMPORT_LC,CUST-00678,CP-00861,CA,FR,CAD,608300.9,2025-07-19,2025-12-07,ACTIVE,ELECTRONICS,0,8,6,0,0,6,MEDIUM,0.503201,NORMAL,0.185834,0.213516,6.56,25.99,LOW
TF-2026-0001208,EXPORT_LC,CUST-00155,CP-02765,CA,DE,GBP,133335.18,2025-09-30,2026-03-13,SETTLED,ELECTRONICS,3,6,17,0,1,13,LOW,0.505226,NORMAL,0.307764,0.60927,13.5,39.03,LOW
TF-2026-0001209,GUARANTEE,CUST-00554,CP-03009,CA,MX,JPY,261721.46,2026-03-20,2026-07-26,SETTLED,ELECTRONICS,2,8,8,0,0,15,LOW,0.52332,NORMAL,0.254332,0.481925,10.13,37.86,LOW
TF-2026-0001210,GUARANTEE,CUST-00065,CP-00750,CA,GB,EUR,160920.91,2026-01-28,2026-04-05,CLOSED,AUTO_PARTS,4,6,16,0,1,3,HIGH,0.503728,NORMAL,0.337238,0.599236,12.83,49.21,MEDIUM
TF-2026-0001211,COLLECTION,CUST-00648,CP-00187,CA,IN,JPY,976618.14,2025-03-21,2025-09-13,SETTLED,ELECTRONICS,5,10,15,0,1,14,LOW,0.570354,NORMAL,0.496885,0.701757,13.19,61.9,MEDIUM
TF-2026-0001212,EXPORT_LC,CUST-00070,CP-01254,CA,MX,GBP,292432.3,2025-06-01,2025-11-26,CLOSED,ELECTRONICS,0,9,3,0,0,12,HIGH,0.524646,NORMAL,0.217407,0.180708,4.6,36.59,LOW
TF-2026-0001213,GUARANTEE,CUST-00595,CP-02676,CA,SG,EUR,192519.21,2025-07-20,2025-09-25,SETTLED,TEXTILES,2,8,9,1,0,15,MEDIUM,0.532925,NORMAL,0.266915,0.446298,9.7,44.51,MEDIUM
TF-2026-0001214,COLLECTION,CUST-00608,CP-00825,CA,AE,USD,1940836.41,2026-04-07,2026-09-09,ACTIVE,AUTO_PARTS,1,8,3,1,0,9,MEDIUM,0.512654,NORMAL,0.58797,0.258564,6.12,42.18,MEDIUM
TF-2026-0001215,EXPORT_LC,CUST-00498,CP-01751,CA,DE,EUR,1239662.07,2026-05-12,2026-10-08,CLOSED,AUTO_PARTS,4,9,12,0,1,10,HIGH,0.506911,NORMAL,0.413334,0.737309,11.15,57.16,MEDIUM
TF-2026-0001216,EXPORT_LC,CUST-00272,CP-03482,CA,SG,CAD,1302777.93,2026-03-17,2026-07-05,ACTIVE,AUTO_PARTS,1,6,4,0,0,14,MEDIUM,0.523111,NORMAL,0.229023,0.395186,6.42,38.99,LOW
TF-2026-0001217,GUARANTEE,CUST-00798,CP-01378,CA,SG,JPY,340632.47,2024-10-02,2024-12-01,SETTLED,ELECTRONICS,3,6,1,0,0,1,HIGH,0.489436,NORMAL,0.310983,0.46722,7.12,40.16,MEDIUM
TF-2026-0001218,EXPORT_LC,CUST-01078,CP-02942,CA,JP,GBP,97690.02,2026-03-27,2026-06-21,ACTIVE,TEXTILES,3,10,11,0,1,5,MEDIUM,0.53869,NORMAL,0.265426,0.653854,10.96,53.07,MEDIUM
TF-2026-0001219,IMPORT_LC,CUST-00706,CP-00491,CA,BR,GBP,107305.82,2026-07-01,2026-11-27,SETTLED,TEXTILES,3,5,13,0,1,5,HIGH,0.508482,NORMAL,0.396128,0.566303,10.7,51.05,MEDIUM
TF-2026-0001220,GUARANTEE,CUST-00976,CP-01019,CA,MX,CAD,1645692.19,2026-04-20,2026-07-17,SETTLED,INDUSTRIAL_EQUIPMENT,4,6,14,1,1,8,HIGH,0.500501,NORMAL,0.696246,0.756335,13.61,64.55,MEDIUM
TF-2026-0001221,IMPORT_LC,CUST-00267,CP-02508,CA,IN,EUR,284093.37,2025-04-12,2025-08-08,CLOSED,AUTO_PARTS,4,8,23,1,1,2,LOW,0.501067,NORMAL,0.635211,0.729031,15.83,51.9,MEDIUM
TF-2026-0001222,EXPORT_LC,CUST-00354,CP-00113,CA,BR,USD,755526.09,2025-01-15,2025-05-31,ACTIVE,AUTO_PARTS,0,7,10,0,0,8,HIGH,0.508648,NORMAL,0.170754,0.173282,8.27,30.58,LOW
TF-2026-0001223,COLLECTION,CUST-00719,CP-00471,CA,JP,CAD,134363.66,2025-04-28,2025-07-04,CLOSED,CHEMICALS,1,5,10,0,0,3,MEDIUM,0.512428,NORMAL,0.182254,0.249345,9.68,29.65,LOW
TF-2026-0001224,GUARANTEE,CUST-00250,CP-00906,CA,BR,JPY,82779.23,2026-07-19,2026-12-15,CLOSED,CHEMICALS,3,10,18,0,1,1,HIGH,0.570765,NORMAL,0.395036,0.691101,13.63,68.51,HIGH
TF-2026-0001225,COLLECTION,CUST-00361,CP-01017,CA,DE,GBP,354019.29,2025-07-08,2025-12-31,CLOSED,INDUSTRIAL_EQUIPMENT,1,10,10,0,0,11,MEDIUM,0.517255,NORMAL,0.140288,0.269688,8.96,30.49,LOW
TF-2026-0001226,IMPORT_LC,CUST-00998,CP-01582,CA,MX,JPY,560320.42,2025-11-18,2026-04-23,CLOSED,CHEMICALS,2,4,13,0,1,8,MEDIUM,0.483196,NORMAL,0.286282,0.482701,11.36,33.53,LOW
TF-2026-0001227,GUARANTEE,CUST-00915,CP-01109,CA,DE,USD,1890625.9,2024-11-15,2025-03-29,CLOSED,CHEMICALS,3,7,16,0,1,9,LOW,0.494867,NORMAL,0.422922,0.563542,11.16,38.24,LOW
TF-2026-0001228,EXPORT_LC,CUST-00225,CP-01767,CA,AE,JPY,202001.62,2025-11-13,2026-03-22,SETTLED,INDUSTRIAL_EQUIPMENT,1,7,7,0,0,12,LOW,0.490699,NORMAL,0.187966,0.341632,7.6,22.38,LOW
TF-2026-0001229,COLLECTION,CUST-00765,CP-01614,CA,US,CNY,159535.0,2024-12-27,2025-05-21,ACTIVE,AUTO_PARTS,4,5,13,0,1,7,HIGH,0.49474,NORMAL,0.475411,0.571127,10.32,50.04,MEDIUM
TF-2026-0001230,COLLECTION,CUST-00991,CP-00757,CA,JP,CAD,193036.95,2026-05-30,2026-11-16,CLOSED,TEXTILES,4,8,5,1,0,0,MEDIUM,0.546777,NORMAL,0.510322,0.730783,12.76,64.79,MEDIUM
TF-2026-0001231,IMPORT_LC,CUST-01189,CP-02211,CA,AE,GBP,1220724.02,2026-08-12,2026-10-14,ACTIVE,ELECTRONICS,4,6,8,0,0,14,LOW,0.526456,NORMAL,0.336585,0.576844,10.31,44.54,MEDIUM
TF-2026-0001232,GUARANTEE,CUST-00889,CP-03000,CA,BR,CNY,1631402.75,2025-02-10,2025-06-04,ACTIVE,INDUSTRIAL_EQUIPMENT,3,3,14,0,1,7,HIGH,0.537655,NORMAL,0.545972,0.699585,12.01,67.82,HIGH
TF-2026-0001233,EXPORT_LC,CUST-00507,CP-01824,CA,GB,CNY,698279.97,2026-07-11,2026-09-19,SETTLED,AUTO_PARTS,3,7,14,0,1,6,MEDIUM,0.463102,NORMAL,0.388027,0.550121,9.9,36.09,LOW
TF-2026-0001234,IMPORT_LC,CUST-00666,CP-01045,CA,US,CAD,1285621.9,2025-07-25,2025-12-24,CLOSED,CHEMICALS,4,5,10,1,0,0,HIGH,0.545418,NORMAL,0.700133,0.435813,11.15,64.85,MEDIUM
TF-2026-0001235,COLLECTION,CUST-00355,CP-01714,CA,IN,USD,1465944.07,2026-01-12,2026-06-27,CLOSED,TEXTILES,0,5,11,0,1,7,MEDIUM,0.525377,NORMAL,0.204713,0.448496,9.12,40.81,MEDIUM
TF-2026-0001236,EXPORT_LC,CUST-00284,CP-02711,CA,JP,EUR,1314011.43,2024-08-30,2024-11-07,SETTLED,AGRICULTURE,3,10,16,0,1,15,LOW,0.570596,NORMAL,0.358928,0.556409,11.73,52.7,MEDIUM
TF-2026-0001237,IMPORT_LC,CUST-00203,CP-01647,CA,MX,GBP,1017008.95,2024-09-09,2025-02-12,SETTLED,CHEMICALS,5,9,7,0,0,7,MEDIUM,0.517238,NORMAL,0.464871,0.571479,11.53,50.78,MEDIUM
TF-2026-0001238,IMPORT_LC,CUST-01025,CP-02750,CA,MX,GBP,920377.18,2025-08-27,2025-11-04,ACTIVE,CHEMICALS,2,8,10,0,0,7,MEDIUM,0.473959,NORMAL,0.327172,0.355272,8.69,28.64,LOW
TF-2026-0001239,GUARANTEE,CUST-00613,CP-03033,CA,GB,JPY,341313.28,2025-11-03,2026-02-06,CLOSED,INDUSTRIAL_EQUIPMENT,1,10,9,0,0,5,LOW,0.507591,NORMAL,0.096316,0.27562,8.55,21.64,LOW
TF-2026-0001240,GUARANTEE,CUST-00507,CP-00228,CA,FR,CAD,32117.12,2026-01-26,2026-04-29,CLOSED,AUTO_PARTS,0,4,4,0,0,9,MEDIUM,0.606939,HIGH,0.232912,0.213118,6.9,43.93,MEDIUM
TF-2026-0001241,GUARANTEE,CUST-01072,CP-02041,CA,CN,EUR,206374.32,2025-09-19,2026-01-15,CLOSED,AGRICULTURE,1,9,9,0,0,7,LOW,0.492479,NORMAL,0.17678,0.157789,7.73,16.13,LOW
TF-2026-0001242,EXPORT_LC,CUST-00673,CP-01430,CA,GB,CNY,163802.16,2025-07-02,2025-11-07,CLOSED,CHEMICALS,1,8,9,0,0,15,MEDIUM,0.543124,NORMAL,0.261428,0.257671,8.4,40.04,MEDIUM
TF-2026-0001243,COLLECTION,CUST-00265,CP-01081,CA,BR,GBP,1366839.98,2025-06-04,2025-09-08,CLOSED,ELECTRONICS,3,5,8,0,0,1,LOW,0.521254,NORMAL,0.372558,0.426142,8.35,38.89,LOW
TF-2026-0001244,COLLECTION,CUST-00986,CP-02313,CA,US,JPY,542581.92,2024-11-30,2025-04-08,ACTIVE,AUTO_PARTS,2,5,7,0,0,0,HIGH,0.513482,NORMAL,0.359311,0.308377,7.91,42.29,MEDIUM
TF-2026-0001245,IMPORT_LC,CUST-00562,CP-01442,CA,MX,CNY,188897.52,2025-07-17,2025-11-08,SETTLED,CHEMICALS,2,9,9,1,0,6,HIGH,0.496532,NORMAL,0.340805,0.327498,8.81,37.93,LOW
TF-2026-0001246,EXPORT_LC,CUST-01103,CP-00375,CA,GB,JPY,436094.08,2025-11-02,2026-04-25,SETTLED,ELECTRONICS,4,7,10,1,0,2,MEDIUM,0.490149,NORMAL,0.612164,0.557989,12.3,47.54,MEDIUM
TF-2026-0001247,EXPORT_LC,CUST-00378,CP-02112,CA,MX,JPY,2608821.76,2026-06-18,2026-08-28,ACTIVE,INDUSTRIAL_EQUIPMENT,4,10,16,1,1,12,HIGH,0.572256,NORMAL,0.380196,0.851225,15.51,73.76,HIGH
TF-2026-0001248,COLLECTION,CUST-00727,CP-01406,CA,AE,USD,394760.51,2025-11-22,2026-03-05,ACTIVE,AGRICULTURE,3,8,11,0,1,12,MEDIUM,0.478929,NORMAL,0.373025,0.750201,11.41,44.72,MEDIUM
TF-2026-0001249,GUARANTEE,CUST-00506,CP-02377,CA,BR,USD,1578554.47,2026-01-02,2026-04-16,ACTIVE,INDUSTRIAL_EQUIPMENT,4,7,15,0,1,8,HIGH,0.497381,NORMAL,0.544475,0.784909,14.13,60.21,MEDIUM
TF-2026-0001250,GUARANTEE,CUST-01033,CP-00742,CA,JP,USD,1287170.2,2025-10-22,2026-04-10,CLOSED,TEXTILES,5,4,20,0,1,10,HIGH,0.53742,NORMAL,0.355264,0.714897,15.13,62.59,MEDIUM
TF-2026-0001251,COLLECTION,CUST-00710,CP-02456,CA,CN,EUR,783102.78,2025-12-07,2026-02-16,CLOSED,CHEMICALS,3,4,18,1,1,7,HIGH,0.481205,NORMAL,0.528503,0.598405,14.05,49.43,MEDIUM
TF-2026-0001252,IMPORT_LC,CUST-00566,CP-03417,CA,FR,USD,209671.08,2025-11-28,2026-05-12,ACTIVE,ELECTRONICS,3,7,9,0,0,7,LOW,0.466109,NORMAL,0.437095,0.583917,10.73,33.97,LOW
TF-2026-0001253,EXPORT_LC,CUST-00905,CP-01631,CA,BR,JPY,253244.65,2025-03-18,2025-08-02,ACTIVE,ELECTRONICS,0,10,10,0,0,3,LOW,0.55016,NORMAL,0.097924,0.262607,9.08,31.71,LOW
TF-2026-0001254,COLLECTION,CUST-00975,CP-01827,CA,US,GBP,238429.95,2025-09-08,2025-12-16,CLOSED,CHEMICALS,0,10,5,0,0,7,MEDIUM,0.54021,NORMAL,0.136167,0.183816,5.78,33.11,LOW
TF-2026-0001255,GUARANTEE,CUST-00134,CP-01369,CA,SG,EUR,2394321.66,2025-10-13,2026-03-26,ACTIVE,TEXTILES,0,10,5,0,0,8,MEDIUM,0.583066,NORMAL,0.166886,0.230915,6.72,41.47,MEDIUM
TF-2026-0001256,IMPORT_LC,CUST-00086,CP-03218,CA,BR,CNY,236629.6,2024-10-26,2025-03-29,SETTLED,AGRICULTURE,2,5,12,1,1,2,MEDIUM,0.492977,NORMAL,0.554836,0.51499,10.36,45.07,MEDIUM
TF-2026-0001257,GUARANTEE,CUST-00694,CP-01447,CA,JP,CNY,3456310.22,2025-04-08,2025-07-11,ACTIVE,INDUSTRIAL_EQUIPMENT,1,10,6,0,0,8,MEDIUM,0.574364,NORMAL,0.167089,0.267668,7.42,42.15,MEDIUM
TF-2026-0001258,COLLECTION,CUST-00318,CP-00733,CA,BR,JPY,499910.05,2024-12-16,2025-03-25,ACTIVE,AUTO_PARTS,1,8,6,0,0,13,LOW,0.489779,NORMAL,0.161585,0.172025,7.13,15.4,LOW
TF-2026-0001259,EXPORT_LC,CUST-01141,CP-01067,CA,MX,CNY,390732.49,2026-07-17,2027-01-12,CLOSED,ELECTRONICS,5,8,14,0,1,14,MEDIUM,0.528867,NORMAL,0.429773,0.659313,13.59,55.84,MEDIUM
TF-2026-0001260,GUARANTEE,CUST-00818,CP-01766,CA,GB,JPY,321350.97,2025-07-07,2025-12-01,ACTIVE,TEXTILES,1,9,9,0,0,1,LOW,0.5069,NORMAL,0.197048,0.252462,8.42,23.69,LOW
TF-2026-0001261,GUARANTEE,CUST-00875,CP-00677,CA,DE,GBP,420246.27,2025-01-05,2025-06-08,SETTLED,ELECTRONICS,4,5,15,1,1,3,MEDIUM,0.486296,NORMAL,0.635569,0.783067,14.17,55.21,MEDIUM
TF-2026-0001262,GUARANTEE,CUST-00958,CP-00725,CA,US,EUR,2150518.7,2026-01-27,2026-05-20,SETTLED,CHEMICALS,5,7,23,0,1,12,HIGH,0.551143,NORMAL,0.362496,0.746581,17.69,66.78,HIGH
TF-2026-0001263,COLLECTION,CUST-01052,CP-01622,CA,GB,CNY,446234.18,2026-02-21,2026-07-08,SETTLED,AGRICULTURE,5,10,19,1,1,1,MEDIUM,0.564543,NORMAL,0.722051,0.75838,16.27,74.91,HIGH
TF-2026-0001264,EXPORT_LC,CUST-00482,CP-00416,CA,JP,EUR,213089.01,2025-02-01,2025-06-23,ACTIVE,ELECTRONICS,3,9,9,0,0,2,MEDIUM,0.499816,NORMAL,0.455137,0.407685,10.57,39.94,LOW
TF-2026-0001265,EXPORT_LC,CUST-00197,CP-02053,CA,CN,EUR,100030.81,2025-08-02,2025-12-21,SETTLED,AUTO_PARTS,1,6,10,0,0,10,LOW,0.516065,NORMAL,0.254445,0.321326,7.82,30.4,LOW
TF-2026-0001266,IMPORT_LC,CUST-00376,CP-01002,CA,CN,GBP,1258850.76,2026-04-09,2026-08-26,ACTIVE,AGRICULTURE,1,3,9,0,0,4,HIGH,0.540948,NORMAL,0.200117,0.183909,9.46,40.18,MEDIUM
